name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
London Heathrow,2023-08-31,62.7,53.2,58.2,62.7,53.2,58.2,52.2,80.9,0.015,100,12.5,rain,0,0,16.3,9.2,181.5,1009.5,63.4,6.1,79.8,6.9,3,,2023-08-31T06:11:02,2023-08-31T19:49:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"D5621,03672099999,03772099999,03770099999"
London Heathrow,2023-09-01,72.1,58.2,65.1,72.1,58.2,65.1,59.6,83.3,0.021,100,16.67,rain,0,0,12.3,6.5,29.4,1010.3,83.9,8.1,57.8,5.3,2,,2023-09-01T06:12:37,2023-09-01T19:47:45,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03672099999,03781099999,03772099999,03770099999"
London Heathrow,2023-09-02,74.3,63.1,67.4,74.3,63.1,67.4,59.7,77.2,0,0,0,,0,0,15,9.8,67,1020,63.1,10.7,68.5,5.9,3,,2023-09-02T06:14:13,2023-09-02T19:45:32,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-03,79.8,57.3,67.6,79.8,57.3,67.6,58.5,74.8,0,0,0,,0,0,12.5,7.1,70.6,1026.4,27.4,6.6,131.7,11.4,7,,2023-09-03T06:15:48,2023-09-03T19:43:18,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-04,84.1,61.9,70.9,83.2,61.9,70.7,57.6,67.2,0,0,0,,0,0,16.1,10.8,82.8,1022.6,9.3,10.7,123.9,10.6,7,,2023-09-04T06:17:23,2023-09-04T19:41:03,0.65,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-05,84.4,61,71.3,83.4,61,71.2,58.2,66.4,0,0,0,,0,0,19,10.6,78.5,1017.2,11,10.3,130.3,11.3,7,,2023-09-05T06:18:59,2023-09-05T19:38:48,0.68,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,remote,03772099999,03770099999"
London Heathrow,2023-09-06,87.6,61.8,73.6,87.8,61.8,73.8,61,67,0,0,0,,0,0,11.9,6.1,67.3,1018.4,2.2,6.7,161.3,14,6,,2023-09-06T06:20:34,2023-09-06T19:36:33,0.75,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
London Heathrow,2023-09-07,88,64.9,75.5,87,64.9,75.4,62,66.5,0,0,0,,0,0,15.4,8.1,78.6,1016.8,2,5.9,112.9,9.9,6,,2023-09-07T06:22:10,2023-09-07T19:34:17,0.75,Clear,Clear conditions throughout the day.,clear-day,"D5621,03672099999,03781099999,03772099999,03770099999"
London Heathrow,2023-09-08,86.1,65,74.6,86.9,65,74.9,62.6,68.6,0,0,0,,0,0,10.7,6.8,245.1,1016.2,20.5,11.9,91.3,8,4,,2023-09-08T06:23:45,2023-09-08T19:32:01,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03672099999,03781099999,03772099999,03770099999"
London Heathrow,2023-09-09,90.6,64.6,77.3,90.2,64.6,77.2,61.1,61.1,0,0,0,,0,0,10.1,5.4,241.4,1015.6,5.5,12.1,104.5,9,6,,2023-09-09T06:25:20,2023-09-09T19:29:44,0.81,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-10,87,67.4,74.9,89.6,67.4,75.2,63.4,69.3,0,0,0,,0,0,16.1,12.5,216.8,1014.8,10.7,10.7,110.8,9.6,6,,2023-09-10T06:26:56,2023-09-10T19:27:27,0.85,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-11,77.8,66.3,70.7,77.8,66.3,70.7,60.7,72,0,0,0,,0,0,15,11.8,242.8,1013.2,71,11.3,100.3,8.6,6,,2023-09-11T06:28:31,2023-09-11T19:25:10,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-12,73.4,61.6,67.5,73.4,61.6,67.5,60,77.7,0.011,100,4.17,rain,0,0,15,10,274,1013.6,81,12.4,56.3,4.7,3,,2023-09-12T06:30:06,2023-09-12T19:22:53,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-13,68.9,57.7,62.4,68.9,57.7,62.4,52.7,71.3,0.01,100,8.33,rain,0,0,20.8,12.3,20.8,1020.6,83.9,12.5,70.5,6.2,4,,2023-09-13T06:31:42,2023-09-13T19:20:35,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-14,75.2,56.4,64.4,75.2,56.4,64.4,52.6,68.6,0,0,0,,0,0,15.4,8,212.4,1020.6,24.8,11.9,124.3,11,7,,2023-09-14T06:33:17,2023-09-14T19:18:17,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-15,79.5,54.5,65.5,79.5,54.5,65.5,55.2,72.5,0,0,0,,0,0,17.2,6.6,145.5,1014.8,11.4,13,115.1,10.2,6,,2023-09-15T06:34:53,2023-09-15T19:15:59,0,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-16,80.6,58.1,68.2,80.6,58.1,68.1,56.4,69.7,0,0,0,,0,0,14.3,9.8,64.8,1012.8,21.7,12.1,111.8,9.7,6,,2023-09-16T06:36:29,2023-09-16T19:13:41,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-17,69.4,62.4,65.5,69.4,62.4,65.5,60.3,83.5,0.018,100,8.33,rain,0,0,18.3,14.2,83,1010.5,79.5,6.1,45,4.1,2,,2023-09-17T06:38:04,2023-09-17T19:11:23,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-18,67.9,58,63.2,67.9,58,63.2,56.3,79.2,0.537,100,29.17,rain,0,0,33.3,24,232.2,1002.2,69.8,10.6,63.2,5.4,3,,2023-09-18T06:39:40,2023-09-18T19:09:05,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-19,65.7,55.9,61.5,65.7,55.9,61.5,55.3,80.1,0.014,100,4.17,rain,0,0,44.1,22.8,225,1006,79.1,9.5,61.2,5.3,2,,2023-09-19T06:41:16,2023-09-19T19:06:46,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D5621,03781099999,03672099999,remote,03772099999,03770099999"
London Heathrow,2023-09-20,68.9,58,64,68.9,58,64,58.1,81.7,0.082,100,33.33,rain,0,0,43.8,24.7,211.8,998.9,97.3,8.5,42.8,3.8,4,,2023-09-20T06:42:52,2023-09-20T19:04:28,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D5621,03781099999,03672099999,F6665,remote,03772099999,03770099999"
London Heathrow,2023-09-21,65.3,52.6,57.3,65.3,52.6,57.3,52.5,85.1,0.922,100,16.67,rain,0,0,12.8,8.4,212.6,995.7,57.6,12.1,72.5,6.2,4,,2023-09-21T06:44:28,2023-09-21T19:02:10,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,F6665,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-22,64.6,51,56.2,64.6,51,56.2,49.5,80,0.284,100,4.17,rain,0,0,21.5,12.9,269.7,1000.9,46,12.3,79.1,6.8,6,,2023-09-22T06:46:04,2023-09-22T18:59:51,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-23,63.9,48.2,55.8,63.9,44.3,55,45.6,70.8,0.014,100,4.17,rain,0,0,17.2,11.7,255.5,1015.1,25.7,15,100.8,8.5,7,,2023-09-23T06:47:40,2023-09-23T18:57:33,0.29,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-24,68.1,54.2,61.9,68.1,54.2,61.9,53.3,73.5,0,0,0,,0,0,28.9,17.1,184.2,1017.8,59.7,12,49.6,4.3,2,,2023-09-24T06:49:17,2023-09-24T18:55:15,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-25,72.5,60,65.2,72.5,60,65.2,54.9,70.9,0,0,0,,0,0,26.4,15.2,216.6,1018.3,50.7,9.4,88.5,7.5,5,,2023-09-25T06:50:53,2023-09-25T18:52:57,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-26,74.3,56.7,64.7,74.3,56.7,64.7,56.4,76.4,0,0,0,,0,0,26.4,16.2,204,1017,54.5,9.6,77,6.6,5,,2023-09-26T06:52:30,2023-09-26T18:50:39,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-27,70.2,57.7,64.3,70.2,57.7,64.3,57.5,79.4,0,0,0,,0,0,30,20.7,183.3,1013.8,68.7,9,62.6,5.3,4,,2023-09-27T06:54:07,2023-09-27T18:48:21,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-28,66.3,60,62.7,66.3,60,62.7,53.1,71.1,0.001,100,4.17,rain,0,0,29.5,16.1,212.8,1012.8,85.7,8.9,56.4,4.9,2,,2023-09-28T06:55:44,2023-09-28T18:46:04,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-29,67.8,57.3,63.3,67.8,57.3,63.3,54,73.2,0.06,100,29.17,rain,0,0,26.4,14.1,270,1017.3,49.9,12.2,80,6.7,6,,2023-09-29T06:57:21,2023-09-29T18:43:46,0.5,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-09-30,68,52.9,59.8,68,52.9,59.8,51.2,74.4,0,0,0,,0,0,19.7,12.9,201.3,1024.4,60.1,11,66.2,5.8,3,,2023-09-30T06:58:59,2023-09-30T18:41:29,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-01,71.7,60,65.5,71.7,60,65.5,59.6,81.3,0,0,0,,0,0,17.2,11,213,1020.2,74.8,8.8,56.5,4.9,3,,2023-10-01T07:00:37,2023-10-01T18:39:13,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-02,68,60.9,63.7,68,60.9,63.7,60.3,88.7,0.006,100,4.17,rain,0,0,19.7,10.1,170,1016.1,92,5.9,41.5,3.6,2,,2023-10-02T07:02:15,2023-10-02T18:36:56,0.6,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-03,64.9,54.6,59.7,64.9,54.6,59.7,51.2,74.7,0.023,100,8.33,rain,0,0,26.4,16.7,269.8,1018.1,54.3,12.6,62.1,5.3,5,,2023-10-03T07:03:53,2023-10-03T18:34:40,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-04,64.3,52,57.7,64.3,52,57.7,49.7,75.8,0.007,100,4.17,rain,0,0,29.8,15.6,246.6,1025.9,44.4,12.6,70.5,6,4,,2023-10-04T07:05:31,2023-10-04T18:32:25,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D5621,03781099999,03672099999,remote,03772099999,03770099999"
London Heathrow,2023-10-05,65.3,55.9,59.4,65.3,55.9,59.4,50.5,72.7,0,0,0,,0,0,21,11.8,233.4,1024.2,60.8,13.1,51.7,4.4,3,,2023-10-05T07:07:10,2023-10-05T18:30:09,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,remote,03772099999,03770099999"
London Heathrow,2023-10-06,69.7,57.3,62,69.7,57.3,62,54.2,76.4,0,0,0,,0,0,20.8,14.6,235.2,1023,37.4,11.4,53.6,4.6,3,,2023-10-06T07:08:49,2023-10-06T18:27:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-07,75.3,58.9,65.3,75.3,58.9,65.3,56.1,73.3,0,0,0,,0,0,19.7,14.1,231.8,1022.9,21.9,11.2,65.1,5.7,4,,2023-10-07T07:10:28,2023-10-07T18:25:40,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-08,77,55.7,64.6,77,55.7,64.6,55,73.3,0,0,0,,0,0,13.9,9,240.6,1024,16.3,13.9,55.5,4.7,3,,2023-10-08T07:12:08,2023-10-08T18:23:27,0.79,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-09,76.5,56.5,63.9,76.5,56.5,63.9,55.9,76.9,0,0,0,,0,0,11.4,6.3,252,1021.4,8.9,12.5,57.3,4.9,3,,2023-10-09T07:13:48,2023-10-09T18:21:14,0.83,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-10,74.6,54.9,63.2,74.6,54.9,63.2,56.4,79.9,0,0,0,,0,0,24.2,13.9,227,1017.2,12.9,9.2,62.2,5.4,4,,2023-10-10T07:15:28,2023-10-10T18:19:01,0.86,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-11,68.4,59,63.1,68.4,59,63.1,57.8,83,0.005,100,8.33,rain,0,0,23,13.4,219.7,1012.8,87.1,6.4,35.7,3.1,2,,2023-10-11T07:17:08,2023-10-11T18:16:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-12,61,55.8,58.9,61,55.8,58.9,57.3,94.7,0.029,100,20.83,rain,0,0,18.3,8.9,259.8,1011.6,97.8,4.6,22.7,1.9,1,,2023-10-12T07:18:49,2023-10-12T18:14:38,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-13,68.9,50.7,62.7,68.9,50.7,62.7,58,84.8,0.054,100,50,rain,0,0,35.8,21.7,229.5,1002.1,84.7,7.3,31.7,2.7,2,,2023-10-13T07:20:30,2023-10-13T18:12:27,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-14,57.8,45.4,50.3,57.8,41.5,48.1,42.4,75.5,0.118,100,12.5,rain,0,0,18.3,11.5,288.5,1016.4,18.5,13.9,54.3,4.8,4,,2023-10-14T07:22:11,2023-10-14T18:10:17,0,Rain,Clear conditions throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-15,51.9,40,45.3,51.9,37,43.6,35.2,70,0,0,0,,0,0,13.9,9.2,332.7,1025.3,3.9,15.3,57.1,5,4,,2023-10-15T07:23:53,2023-10-15T18:08:08,0.03,Clear,Clear conditions throughout the day.,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-16,54.5,37.7,47,54.5,37.7,46.8,38.8,74,0,0,0,,0,0,15,9.1,69.3,1021.7,42.1,16.8,47.3,4.1,2,,2023-10-16T07:25:35,2023-10-16T18:06:00,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-17,59.2,51.4,54.6,59.2,51.4,54.6,43.3,66,0,0,0,,0,0,26.2,16.9,92.8,1014.1,50.3,14,51,4.5,4,,2023-10-17T07:27:17,2023-10-17T18:03:53,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-18,61.9,53.6,56.1,61.9,53.6,56.1,50.5,81.9,0.047,100,33.33,rain,0,0,32.2,20,107.8,995.5,71.9,8.3,29.3,2.5,2,,2023-10-18T07:29:00,2023-10-18T18:01:46,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
London Heathrow,2023-10-19,65.3,58.5,61.5,65.3,58.5,61.5,57.6,87.2,0.413,100,33.33,rain,0,0,39.1,16.9,180.9,983.8,91.5,7.8,46.5,4,3,,2023-10-19T07:30:43,2023-10-19T17:59:41,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-20,64.2,55.6,58.7,64.2,55.6,58.7,55.7,90.1,0.933,100,25,rain,0,0,16.1,10.4,222,976.6,79.8,10.9,23.1,2.1,2,,2023-10-20T07:32:26,2023-10-20T17:57:36,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-21,61.4,50.9,56,61.4,50.9,56,53.3,90.8,0.023,100,37.5,rain,0,0,21.9,10.9,232,984,86.4,8.1,39,3.3,2,,2023-10-21T07:34:10,2023-10-21T17:55:33,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-22,60.8,44.7,51.5,60.8,42.5,50.4,45.2,80.9,0.418,100,4.17,rain,0,0,16.1,10.3,225.5,1004.4,17.6,15.8,61,5.3,4,,2023-10-22T07:35:53,2023-10-22T17:53:30,0.25,Rain,Clear conditions throughout the day with morning rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-23,59,47.1,52.9,59,46.2,52.6,49.4,88.3,0,0,0,,0,0,18.1,10.5,104.2,1007.4,28.6,10.6,41.8,3.7,2,,2023-10-23T07:37:37,2023-10-23T17:51:29,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-24,59.2,47.3,52,59.2,45.7,51.8,47.8,86.6,0.019,100,12.5,rain,0,0,16.1,9.5,240.9,1001,56.2,11,39.9,3.4,4,,2023-10-24T07:39:22,2023-10-24T17:49:29,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-25,58.1,47.9,51.9,58.1,46.3,51.8,47.7,86.1,0.103,100,12.5,rain,0,0,13.9,8.8,52.6,995.9,62,7.3,35,3,2,,2023-10-25T07:41:06,2023-10-25T17:47:29,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-26,60.7,49.8,54,60.7,49.8,54,50.1,87.2,0.118,100,25,rain,0,0,15,9.8,182.8,991.3,63.9,8,45,3.8,3,,2023-10-26T07:42:51,2023-10-26T17:45:32,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-27,59,46.6,51.1,59,45.5,50.9,47.9,89.4,0.053,100,16.67,rain,0,0,17.2,10.1,196.7,990.1,47.8,10,36.9,3.1,4,,2023-10-27T07:44:36,2023-10-27T17:43:35,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
London Heathrow,2023-10-28,59.1,49.3,53.6,59.1,47,53.5,50.2,88.3,0.119,100,37.5,rain,0,0,24.2,11.9,166.9,987.7,68.7,9.4,41.3,3.4,3,,2023-10-28T07:46:21,2023-10-28T17:41:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-29,54.1,49,51.2,54.1,45.1,50.8,48.2,89.5,0.306,100,54.17,rain,0,0,30,14.1,207.5,988,55.5,9.8,26.4,2.3,2,,2023-10-29T06:48:07,2023-10-29T16:39:46,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-30,58.9,46.5,52,58.9,44.4,51.8,48.6,88.6,0.157,100,37.5,rain,0,0,18.3,8.8,195.4,995.2,44.3,9.1,20.8,1.8,1,,2023-10-30T06:49:52,2023-10-30T16:37:53,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-10-31,58.3,43.8,51.2,58.3,43.4,50.8,48.4,90.7,0.007,100,12.5,rain,0,0,20.8,11.5,218.5,1000.1,61.7,10.7,31.5,2.6,2,,2023-10-31T06:51:38,2023-10-31T16:36:02,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-11-01,57.4,49.7,54.3,57.4,44.2,53.9,49.7,84.8,0.307,100,50,rain,0,0,32.2,17.3,194.8,990.8,72.7,7.9,21.9,1.8,2,,2023-11-01T06:53:24,2023-11-01T16:34:13,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-11-02,52.8,48.4,50.7,52.8,41.8,48.2,47.5,89,0.586,100,70.83,rain,0,0,42.5,23,250.8,966.7,92.4,6.8,16.7,1.2,1,,2023-11-02T06:55:10,2023-11-02T16:32:25,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-11-03,57.3,45.2,49.8,57.3,40.5,46.7,44.5,82.4,0.014,100,16.67,rain,0,0,23,15.7,242.2,981.8,48.9,11.5,24.5,2.2,1,,2023-11-03T06:56:56,2023-11-03T16:30:38,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-11-04,56.2,42,48.4,56.2,38.2,46.1,45.8,90.8,0.09,100,45.83,rain,0,0,26.4,15.1,173.8,970.3,64.1,7.3,19.2,1.6,1,,2023-11-04T06:58:42,2023-11-04T16:28:54,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-11-05,56.3,47.4,50.3,56.3,42.4,47.8,44.9,82.6,0.006,100,8.33,rain,0,0,25.3,17.6,266.6,980.5,61.6,10.7,43.1,3.8,3,,2023-11-05T07:00:28,2023-11-05T16:27:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-11-06,55.7,45.6,49.5,55.7,41,46.8,43.5,80.4,0.035,100,4.17,rain,0,0,23,15.2,238.2,998.4,28.3,11.3,43.8,3.7,3,,2023-11-06T07:02:14,2023-11-06T16:25:29,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D5621,03781099999,03672099999,remote,03772099999,03770099999"
London Heathrow,2023-11-07,54.4,42.8,47.5,54.4,38.3,44.5,42.9,84.7,0,0,0,,0,0,21.9,14.2,243.2,1008.2,20.1,12.4,46.5,4,3,,2023-11-07T07:03:59,2023-11-07T16:23:50,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-11-08,55.6,43.9,49.2,55.6,39.7,47.4,46.6,90.9,0.021,100,50,rain,0,0,38,18.3,218.8,1004.6,66.7,7.8,14.5,1.1,1,,2023-11-08T07:05:45,2023-11-08T16:22:12,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,F6665,03772099999,03770099999"
London Heathrow,2023-11-09,51.9,42.5,46.7,51.9,38.1,43.3,42,84.1,0.18,100,16.67,rain,0,0,20.8,14.8,220.3,997,54.9,10.7,34.4,3,3,,2023-11-09T07:07:31,2023-11-09T16:20:36,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-11-10,49,40.3,45.5,47.5,34.3,41.4,40.8,84,0.007,100,16.67,rain,0,0,24.2,12.1,270.7,996.3,54.6,11.2,21.8,2,1,,2023-11-10T07:09:16,2023-11-10T16:19:03,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-11-11,51.8,37.6,42.4,51.8,32.8,39.9,38.8,87.9,0.021,100,4.17,rain,0,0,13.9,9.2,279.7,1006.7,13.2,12.4,41,3.6,3,,2023-11-11T07:11:01,2023-11-11T16:17:31,0.94,Rain,Clear conditions throughout the day with morning rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-11-12,50.1,41,46.4,50.1,37.4,44.2,43.7,90.5,0.009,100,12.5,rain,0,0,15,8.4,136.3,1003.5,81.2,9.8,19.2,1.7,1,,2023-11-12T07:12:45,2023-11-12T16:16:01,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-11-13,59.9,49.4,54.6,59.9,46,54.2,48.2,80.4,0.656,100,37.5,rain,0,0,41.4,24.5,235.9,998.7,80.6,6.9,23,1.9,1,,2023-11-13T07:14:30,2023-11-13T16:14:34,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"D5621,03781099999,03672099999,03772099999,03770099999"
London Heathrow,2023-11-14,54.6,48.6,51.4,54.6,43.7,50.1,47.6,86.8,0.411,100,25,rain,0,0,26.4,17.6,245.6,1004.5,47.3,7.6,10,0.9,0,,2023-11-14T07:16:13,2023-11-14T16:13:08,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D5621,03781099999,03672099999,remote,03772099999,03770099999"
